sender,recver,channel,interactions,date
59,96,slack,6,2020-01-08
59,49,email,8,2020-01-08
59,57,email,5,2020-01-08
59,89,slack,8,2020-01-08
60,73,zoom,3,2020-01-08
60,77,zoom,3,2020-01-08
60,66,zoom,3,2020-01-08
60,8,zoom,2,2020-01-08
60,11,slack,21,2020-01-08
60,23,email,4,2020-01-08
60,65,zoom,2,2020-01-08
60,5,zoom,4,2020-01-08
61,78,email,0,2020-01-08
61,0,zoom,2,2020-01-08
61,62,zoom,2,2020-01-08
62,75,zoom,4,2020-01-08
62,87,slack,4,2020-01-08
62,73,email,6,2020-01-08
62,18,slack,5,2020-01-08
62,82,slack,6,2020-01-08
62,75,zoom,1,2020-01-08
62,64,slack,7,2020-01-08
62,60,zoom,4,2020-01-08
62,68,email,5,2020-01-08
62,72,slack,10,2020-01-08
62,66,zoom,2,2020-01-08
63,65,slack,13,2020-01-08
63,61,zoom,4,2020-01-08
63,62,zoom,4,2020-01-08
63,78,email,0,2020-01-08
63,65,slack,9,2020-01-08
63,69,slack,10,2020-01-08
63,68,zoom,0,2020-01-08
63,76,zoom,0,2020-01-08
63,78,email,0,2020-01-08
63,81,email,2,2020-01-08
63,78,slack,11,2020-01-08
63,1,email,2,2020-01-08
63,62,slack,9,2020-01-08
63,74,slack,8,2020-01-08
63,74,zoom,3,2020-01-08
63,71,slack,15,2020-01-08
63,63,slack,11,2020-01-08
63,68,slack,10,2020-01-08
63,97,slack,9,2020-01-08
63,49,zoom,2,2020-01-08
63,74,email,3,2020-01-08
63,77,email,3,2020-01-08
64,69,email,6,2020-01-08
64,64,slack,13,2020-01-08
64,1,email,2,2020-01-08
64,85,email,4,2020-01-08
64,76,slack,15,2020-01-08
64,73,slack,12,2020-01-08
64,79,email,3,2020-01-08
64,65,email,1,2020-01-08
65,69,zoom,5,2020-01-08
65,69,slack,8,2020-01-08
65,65,email,5,2020-01-08
65,77,zoom,2,2020-01-08
66,19,email,2,2020-01-08
66,68,slack,20,2020-01-08
66,67,slack,11,2020-01-08
66,68,slack,21,2020-01-08
66,66,zoom,7,2020-01-08
66,15,zoom,3,2020-01-08
66,68,email,4,2020-01-08
66,69,slack,11,2020-01-08
66,62,slack,16,2020-01-08
66,97,email,6,2020-01-08
67,79,zoom,7,2020-01-08
67,62,email,0,2020-01-08
67,60,zoom,4,2020-01-08
67,73,zoom,0,2020-01-08
67,76,email,5,2020-01-08
67,62,slack,4,2020-01-08
67,71,email,5,2020-01-08
67,61,email,2,2020-01-08
67,61,email,0,2020-01-08
67,75,slack,4,2020-01-08
67,47,email,3,2020-01-08
67,32,slack,2,2020-01-08
67,64,zoom,1,2020-01-08
67,27,email,0,2020-01-08
67,75,zoom,0,2020-01-08
67,64,zoom,2,2020-01-08
67,62,slack,7,2020-01-08
67,47,zoom,3,2020-01-08
68,64,zoom,1,2020-01-08
68,75,email,0,2020-01-08
68,75,email,1,2020-01-08
68,65,zoom,4,2020-01-08
68,33,zoom,3,2020-01-08
68,71,slack,9,2020-01-08
68,60,slack,13,2020-01-08
68,68,slack,6,2020-01-08
68,63,zoom,1,2020-01-08
69,64,zoom,0,2020-01-08
69,62,zoom,1,2020-01-08
70,65,zoom,1,2020-01-08
70,35,email,3,2020-01-08
70,67,slack,15,2020-01-08
70,63,email,4,2020-01-08
70,61,zoom,0,2020-01-08
70,69,email,0,2020-01-08
70,43,email,3,2020-01-08
70,95,email,3,2020-01-08
70,71,slack,9,2020-01-08
70,54,slack,10,2020-01-08
71,61,slack,12,2020-01-08
71,1,slack,10,2020-01-08
71,76,zoom,4,2020-01-08
71,75,zoom,0,2020-01-08
71,83,slack,10,2020-01-08
71,1,email,3,2020-01-08
71,27,email,3,2020-01-08
71,27,zoom,1,2020-01-08
71,51,email,8,2020-01-08
71,15,zoom,2,2020-01-08
71,60,email,4,2020-01-08
71,64,email,7,2020-01-08
71,23,email,2,2020-01-08
72,73,email,5,2020-01-08
72,77,zoom,2,2020-01-08
72,96,slack,12,2020-01-08
72,79,zoom,1,2020-01-08
72,65,email,5,2020-01-08
72,97,zoom,5,2020-01-08
72,78,email,1,2020-01-08
72,61,email,0,2020-01-08
72,65,email,1,2020-01-08
72,74,slack,7,2020-01-08
72,49,email,4,2020-01-08
73,42,slack,8,2020-01-08
73,30,slack,10,2020-01-08
73,58,email,4,2020-01-08
73,70,email,3,2020-01-08
73,65,zoom,4,2020-01-08
73,71,slack,12,2020-01-08
73,42,email,1,2020-01-08
73,76,slack,13,2020-01-08
73,69,email,2,2020-01-08
74,76,zoom,2,2020-01-08
75,64,email,6,2020-01-08
75,11,zoom,3,2020-01-08
75,76,zoom,1,2020-01-08
75,77,slack,14,2020-01-08
75,75,slack,4,2020-01-08
75,10,slack,9,2020-01-08
76,70,zoom,3,2020-01-08
76,12,email,1,2020-01-08
76,56,slack,5,2020-01-08
76,61,zoom,1,2020-01-08
76,89,email,2,2020-01-08
77,39,zoom,0,2020-01-08
77,63,email,5,2020-01-08
77,18,zoom,1,2020-01-08
77,97,zoom,0,2020-01-08
77,61,zoom,0,2020-01-08
77,44,email,7,2020-01-08
77,78,zoom,1,2020-01-08
77,32,slack,8,2020-01-08
77,63,email,2,2020-01-08
77,74,zoom,0,2020-01-08
78,74,zoom,2,2020-01-08
78,74,email,4,2020-01-08
78,72,slack,14,2020-01-08
78,73,email,8,2020-01-08
78,43,zoom,1,2020-01-08
78,67,slack,15,2020-01-08
78,77,slack,19,2020-01-08
79,65,slack,16,2020-01-08
79,72,slack,15,2020-01-08
79,28,slack,10,2020-01-08
79,24,zoom,1,2020-01-08
79,68,zoom,3,2020-01-08
79,62,slack,11,2020-01-08
79,74,slack,15,2020-01-08
79,68,email,3,2020-01-08
80,93,zoom,3,2020-01-08
80,63,zoom,1,2020-01-08
80,92,email,4,2020-01-08
80,63,email,3,2020-01-08
80,92,zoom,4,2020-01-08
80,87,email,6,2020-01-08
81,90,zoom,1,2020-01-08
81,88,slack,13,2020-01-08
81,96,email,4,2020-01-08
81,72,email,6,2020-01-08
81,11,zoom,3,2020-01-08
81,99,slack,13,2020-01-08
82,31,slack,12,2020-01-08
82,52,email,5,2020-01-08
82,89,slack,7,2020-01-08
82,95,zoom,1,2020-01-08
82,20,slack,7,2020-01-08
82,81,zoom,4,2020-01-08
82,23,email,2,2020-01-08
82,80,zoom,2,2020-01-08
82,90,email,4,2020-01-08
82,88,email,6,2020-01-08
82,85,email,5,2020-01-08
82,35,zoom,2,2020-01-08
82,87,zoom,2,2020-01-08
82,7,zoom,1,2020-01-08
82,99,slack,4,2020-01-08
82,83,zoom,1,2020-01-08
82,35,email,1,2020-01-08
83,87,zoom,4,2020-01-08
83,19,slack,8,2020-01-08
83,22,slack,4,2020-01-08
83,94,slack,4,2020-01-08
83,85,email,3,2020-01-08
83,17,zoom,2,2020-01-08
84,86,email,3,2020-01-08
84,98,email,2,2020-01-08
84,88,email,4,2020-01-08
84,29,slack,13,2020-01-08
84,12,slack,15,2020-01-08
84,37,slack,13,2020-01-08
84,88,slack,15,2020-01-08
84,89,slack,12,2020-01-08
84,88,slack,10,2020-01-08
84,98,email,4,2020-01-08
85,99,zoom,2,2020-01-08
85,99,zoom,0,2020-01-08
85,10,email,5,2020-01-08
85,88,slack,6,2020-01-08
85,83,zoom,3,2020-01-08
85,88,slack,4,2020-01-08
85,95,zoom,3,2020-01-08
85,92,zoom,2,2020-01-08
85,85,zoom,1,2020-01-08
85,24,zoom,1,2020-01-08
85,62,email,3,2020-01-08
85,94,zoom,1,2020-01-08
85,94,zoom,1,2020-01-08
86,98,zoom,2,2020-01-08
86,91,zoom,4,2020-01-08
86,80,email,1,2020-01-08
86,80,zoom,0,2020-01-08
86,97,zoom,3,2020-01-08
86,89,slack,17,2020-01-08
86,18,email,3,2020-01-08
87,15,zoom,1,2020-01-08
87,93,email,5,2020-01-08
87,96,email,1,2020-01-08
87,94,email,3,2020-01-08
87,90,zoom,2,2020-01-08
87,76,email,3,2020-01-08
87,27,slack,12,2020-01-08
87,60,email,8,2020-01-08
87,91,zoom,1,2020-01-08
87,55,zoom,2,2020-01-08
87,35,email,4,2020-01-08
87,41,zoom,3,2020-01-08
88,94,zoom,1,2020-01-08
88,84,email,3,2020-01-08
88,96,zoom,3,2020-01-08
88,88,zoom,3,2020-01-08
88,92,zoom,1,2020-01-08
88,86,slack,13,2020-01-08
88,17,slack,9,2020-01-08
88,84,zoom,0,2020-01-08
88,92,slack,12,2020-01-08
88,86,email,2,2020-01-08
88,82,zoom,3,2020-01-08
88,97,zoom,0,2020-01-08
89,51,zoom,3,2020-01-08
89,86,email,2,2020-01-08
89,69,email,4,2020-01-08
89,82,slack,24,2020-01-08
89,88,email,4,2020-01-08
89,24,email,3,2020-01-08
89,46,slack,21,2020-01-08
89,59,slack,16,2020-01-08
89,95,zoom,3,2020-01-08
89,15,zoom,1,2020-01-08
89,89,slack,14,2020-01-08
89,88,email,4,2020-01-08
89,96,slack,17,2020-01-08
89,86,zoom,3,2020-01-08
89,81,slack,15,2020-01-08
89,68,slack,11,2020-01-08
89,5,email,3,2020-01-08
89,89,slack,13,2020-01-08
89,80,zoom,1,2020-01-08
90,65,email,3,2020-01-08
90,52,email,4,2020-01-08
90,97,email,2,2020-01-08
90,90,slack,8,2020-01-08
90,93,slack,4,2020-01-08
90,12,email,4,2020-01-08
90,80,zoom,2,2020-01-08
90,89,zoom,2,2020-01-08
91,11,zoom,1,2020-01-08
91,98,email,4,2020-01-08
91,84,email,5,2020-01-08
91,38,slack,4,2020-01-08
91,54,zoom,1,2020-01-08
91,44,zoom,2,2020-01-08
91,41,zoom,4,2020-01-08
91,86,slack,7,2020-01-08
91,59,zoom,0,2020-01-08
91,57,slack,3,2020-01-08
91,56,email,3,2020-01-08
91,51,slack,6,2020-01-08
91,10,email,5,2020-01-08
91,91,zoom,2,2020-01-08
91,38,email,6,2020-01-08
92,94,zoom,2,2020-01-08
92,86,email,0,2020-01-08
92,54,slack,2,2020-01-08
92,86,zoom,2,2020-01-08
92,99,email,3,2020-01-08
92,42,slack,6,2020-01-08
92,41,slack,6,2020-01-08
92,4,zoom,2,2020-01-08
92,91,email,5,2020-01-08
92,12,zoom,2,2020-01-08
93,43,email,1,2020-01-08
93,98,zoom,2,2020-01-08
93,83,email,2,2020-01-08
95,45,zoom,1,2020-01-08
95,95,zoom,2,2020-01-08
95,91,slack,19,2020-01-08
95,82,slack,14,2020-01-08
95,82,email,4,2020-01-08
95,85,zoom,4,2020-01-08
95,98,zoom,2,2020-01-08
96,83,email,3,2020-01-08
96,39,zoom,0,2020-01-08
96,95,zoom,0,2020-01-08
96,80,zoom,5,2020-01-08
96,49,email,5,2020-01-08
96,96,slack,5,2020-01-08
96,84,email,5,2020-01-08
96,12,slack,5,2020-01-08
97,98,email,4,2020-01-08
97,96,zoom,1,2020-01-08
97,92,email,6,2020-01-08
97,51,slack,17,2020-01-08
97,95,email,6,2020-01-08
97,4,zoom,3,2020-01-08
97,36,zoom,5,2020-01-08
98,97,zoom,1,2020-01-08
98,77,email,4,2020-01-08
98,26,email,4,2020-01-08
98,70,slack,8,2020-01-08
98,87,slack,12,2020-01-08
98,46,zoom,2,2020-01-08
98,88,email,0,2020-01-08
98,15,email,5,2020-01-08
98,92,slack,14,2020-01-08
98,16,zoom,0,2020-01-08
98,7,email,1,2020-01-08
99,80,slack,11,2020-01-08
99,93,email,2,2020-01-08
99,54,slack,21,2020-01-08
99,69,zoom,2,2020-01-08
99,91,email,3,2020-01-08
99,18,slack,17,2020-01-08
99,44,email,2,2020-01-08
99,44,slack,12,2020-01-08
99,96,slack,10,2020-01-08
99,84,slack,12,2020-01-08
99,94,email,3,2020-01-08
99,13,slack,11,2020-01-08
99,2,email,3,2020-01-08
0,43,zoom,3,2020-01-09
0,4,zoom,3,2020-01-09
0,61,email,3,2020-01-09
0,61,slack,12,2020-01-09
0,30,slack,12,2020-01-09
0,46,email,3,2020-01-09
0,36,slack,23,2020-01-09
0,61,slack,17,2020-01-09
0,86,email,1,2020-01-09
0,36,email,5,2020-01-09
0,60,zoom,2,2020-01-09
0,5,zoom,3,2020-01-09
0,31,email,6,2020-01-09
0,50,slack,11,2020-01-09
1,4,slack,6,2020-01-09
1,43,email,3,2020-01-09
1,58,email,3,2020-01-09
1,5,email,4,2020-01-09
1,31,email,2,2020-01-09
2,57,zoom,5,2020-01-09
2,7,zoom,4,2020-01-09
2,3,email,5,2020-01-09
2,51,email,5,2020-01-09
2,1,zoom,1,2020-01-09
2,83,email,2,2020-01-09
2,9,zoom,2,2020-01-09
3,55,zoom,5,2020-01-09
3,80,email,0,2020-01-09
3,6,slack,19,2020-01-09
3,38,email,5,2020-01-09
4,95,email,1,2020-01-09
4,7,zoom,1,2020-01-09
4,37,zoom,3,2020-01-09
5,52,email,4,2020-01-09
5,60,zoom,7,2020-01-09
5,0,slack,21,2020-01-09
5,0,email,3,2020-01-09
5,5,slack,12,2020-01-09
5,85,zoom,0,2020-01-09
5,4,email,0,2020-01-09
5,35,zoom,5,2020-01-09
5,1,email,4,2020-01-09
5,0,slack,10,2020-01-09
5,0,zoom,4,2020-01-09
5,4,zoom,0,2020-01-09
5,34,email,3,2020-01-09
5,82,slack,10,2020-01-09
5,1,slack,13,2020-01-09
7,23,slack,7,2020-01-09
7,14,zoom,0,2020-01-09
7,97,zoom,0,2020-01-09
7,35,zoom,4,2020-01-09
7,96,slack,3,2020-01-09
7,97,email,4,2020-01-09
7,23,zoom,2,2020-01-09
7,9,zoom,0,2020-01-09
7,90,zoom,2,2020-01-09
7,69,slack,6,2020-01-09
7,97,slack,5,2020-01-09
7,29,email,9,2020-01-09
7,85,zoom,4,2020-01-09
7,69,zoom,1,2020-01-09
7,37,slack,11,2020-01-09
7,69,slack,12,2020-01-09
7,55,zoom,4,2020-01-09
8,96,zoom,2,2020-01-09
8,72,zoom,2,2020-01-09
8,5,email,6,2020-01-09
8,15,zoom,0,2020-01-09
8,72,slack,15,2020-01-09
8,0,slack,14,2020-01-09
8,8,zoom,0,2020-01-09
8,63,email,5,2020-01-09
8,91,slack,20,2020-01-09
8,96,zoom,2,2020-01-09
8,13,zoom,0,2020-01-09
9,79,zoom,1,2020-01-09
9,24,slack,10,2020-01-09
9,3,slack,9,2020-01-09
9,69,zoom,0,2020-01-09
9,18,email,0,2020-01-09
10,56,zoom,2,2020-01-09
10,58,zoom,1,2020-01-09
10,37,email,5,2020-01-09
10,58,slack,11,2020-01-09
11,18,zoom,2,2020-01-09
11,19,zoom,2,2020-01-09
11,16,email,3,2020-01-09
11,35,slack,8,2020-01-09
11,8,slack,1,2020-01-09
11,66,zoom,4,2020-01-09
11,18,slack,8,2020-01-09
11,13,email,7,2020-01-09
11,19,zoom,3,2020-01-09
11,16,slack,4,2020-01-09
11,16,email,3,2020-01-09
11,16,slack,8,2020-01-09
11,95,email,3,2020-01-09
11,66,zoom,2,2020-01-09
11,66,email,1,2020-01-09
11,19,slack,11,2020-01-09
11,17,zoom,5,2020-01-09
11,11,slack,6,2020-01-09
11,79,zoom,4,2020-01-09
11,13,slack,9,2020-01-09
11,10,zoom,1,2020-01-09
12,10,slack,10,2020-01-09
12,48,email,3,2020-01-09
13,96,email,3,2020-01-09
13,63,zoom,4,2020-01-09
13,6,email,7,2020-01-09
14,44,email,3,2020-01-09
14,1,email,1,2020-01-09
14,10,zoom,1,2020-01-09
14,17,slack,23,2020-01-09
14,15,slack,15,2020-01-09
14,54,zoom,0,2020-01-09
15,62,slack,8,2020-01-09
15,56,zoom,3,2020-01-09
15,86,slack,3,2020-01-09
16,18,slack,14,2020-01-09
16,62,email,4,2020-01-09
16,64,zoom,0,2020-01-09
16,17,zoom,0,2020-01-09
16,30,slack,18,2020-01-09
16,94,slack,9,2020-01-09
16,99,slack,22,2020-01-09
16,22,zoom,1,2020-01-09
16,22,slack,16,2020-01-09
16,11,email,3,2020-01-09
16,18,email,4,2020-01-09
16,30,zoom,2,2020-01-09
16,20,zoom,2,2020-01-09
16,12,slack,11,2020-01-09
16,79,slack,11,2020-01-09
17,96,zoom,4,2020-01-09
17,18,email,3,2020-01-09
17,83,email,3,2020-01-09
17,98,zoom,2,2020-01-09
17,98,slack,24,2020-01-09
17,59,zoom,1,2020-01-09
17,11,email,5,2020-01-09
17,89,slack,21,2020-01-09
17,44,slack,12,2020-01-09
17,14,slack,10,2020-01-09
17,99,slack,12,2020-01-09
18,11,zoom,2,2020-01-09
18,15,slack,6,2020-01-09
18,10,email,1,2020-01-09
18,37,zoom,0,2020-01-09
18,23,slack,9,2020-01-09
18,15,email,2,2020-01-09
18,11,slack,8,2020-01-09
18,16,email,4,2020-01-09
18,12,email,2,2020-01-09
18,18,email,4,2020-01-09
18,17,zoom,0,2020-01-09
18,15,email,4,2020-01-09
18,1,email,1,2020-01-09
18,11,slack,10,2020-01-09
18,77,zoom,2,2020-01-09
18,17,slack,5,2020-01-09
18,80,zoom,3,2020-01-09
18,1,zoom,1,2020-01-09
18,61,zoom,1,2020-01-09
18,17,email,1,2020-01-09
18,11,zoom,0,2020-01-09
19,34,zoom,1,2020-01-09
19,19,slack,7,2020-01-09
19,11,zoom,2,2020-01-09
19,19,slack,4,2020-01-09
19,18,email,4,2020-01-09
19,12,slack,2,2020-01-09
20,79,slack,11,2020-01-09
20,20,slack,8,2020-01-09
20,93,zoom,3,2020-01-09
20,59,zoom,8,2020-01-09
21,25,slack,9,2020-01-09
21,26,zoom,0,2020-01-09
21,21,slack,6,2020-01-09
21,23,slack,4,2020-01-09
21,53,slack,6,2020-01-09
22,91,zoom,2,2020-01-09
22,24,email,5,2020-01-09
22,43,email,5,2020-01-09
22,36,email,3,2020-01-09
22,26,slack,10,2020-01-09
22,37,zoom,1,2020-01-09
22,36,slack,16,2020-01-09
22,27,slack,10,2020-01-09
22,6,email,7,2020-01-09
22,83,zoom,3,2020-01-09
22,51,slack,18,2020-01-09
22,20,zoom,5,2020-01-09
22,61,slack,11,2020-01-09
22,83,email,6,2020-01-09
23,34,email,4,2020-01-09
23,27,slack,14,2020-01-09
23,26,slack,11,2020-01-09
23,24,zoom,2,2020-01-09
23,21,email,4,2020-01-09
23,15,zoom,1,2020-01-09
23,8,slack,11,2020-01-09
23,24,zoom,1,2020-01-09
23,59,email,5,2020-01-09
23,22,email,1,2020-01-09
23,26,email,6,2020-01-09
24,17,zoom,0,2020-01-09
24,91,zoom,1,2020-01-09
24,22,email,4,2020-01-09
24,17,slack,9,2020-01-09
24,98,email,2,2020-01-09
24,25,slack,7,2020-01-09
24,92,slack,8,2020-01-09
24,9,zoom,2,2020-01-09
24,92,zoom,0,2020-01-09
24,27,slack,6,2020-01-09
26,22,zoom,1,2020-01-09
26,40,email,2,2020-01-09
26,40,email,3,2020-01-09
26,86,slack,16,2020-01-09
26,17,slack,17,2020-01-09
26,27,slack,6,2020-01-09
26,60,slack,18,2020-01-09
26,60,email,1,2020-01-09
26,48,zoom,5,2020-01-09
26,51,email,2,2020-01-09
26,73,email,2,2020-01-09
26,42,email,4,2020-01-09
26,9,zoom,5,2020-01-09
26,84,zoom,1,2020-01-09
26,25,email,1,2020-01-09
27,60,email,5,2020-01-09
27,22,zoom,1,2020-01-09
27,31,slack,8,2020-01-09
27,32,zoom,2,2020-01-09
28,7,slack,11,2020-01-09
28,25,slack,13,2020-01-09
28,23,zoom,2,2020-01-09
28,26,email,0,2020-01-09
28,90,email,7,2020-01-09
28,20,zoom,2,2020-01-09
28,6,slack,14,2020-01-09
28,7,zoom,2,2020-01-09
28,45,slack,17,2020-01-09
30,29,zoom,0,2020-01-09
31,31,zoom,3,2020-01-09
31,50,slack,8,2020-01-09
31,39,zoom,1,2020-01-09
31,37,zoom,1,2020-01-09
31,97,slack,9,2020-01-09
31,33,email,2,2020-01-09
31,20,zoom,2,2020-01-09
31,29,slack,8,2020-01-09
31,31,slack,6,2020-01-09
31,50,email,4,2020-01-09
31,50,zoom,3,2020-01-09
31,39,email,1,2020-01-09
31,65,slack,5,2020-01-09
31,21,zoom,1,2020-01-09
31,26,email,1,2020-01-09
31,95,zoom,3,2020-01-09
31,39,slack,4,2020-01-09
31,38,email,2,2020-01-09
32,36,zoom,3,2020-01-09
32,26,email,2,2020-01-09
32,39,zoom,1,2020-01-09
32,97,slack,4,2020-01-09
32,27,email,4,2020-01-09
32,36,email,1,2020-01-09
32,36,email,3,2020-01-09
32,85,slack,11,2020-01-09
32,25,zoom,2,2020-01-09
32,34,slack,5,2020-01-09
32,35,zoom,6,2020-01-09
32,96,slack,7,2020-01-09
32,38,slack,6,2020-01-09
32,33,email,4,2020-01-09
32,96,email,0,2020-01-09
32,27,email,2,2020-01-09
32,30,slack,4,2020-01-09
32,38,slack,9,2020-01-09
32,63,zoom,0,2020-01-09
32,37,slack,5,2020-01-09
32,31,zoom,1,2020-01-09
32,96,email,3,2020-01-09
32,2,email,2,2020-01-09
32,82,slack,4,2020-01-09
32,69,zoom,2,2020-01-09
32,86,zoom,0,2020-01-09
32,96,email,4,2020-01-09
32,38,slack,3,2020-01-09
32,65,zoom,0,2020-01-09
33,37,email,1,2020-01-09
33,18,zoom,4,2020-01-09
33,38,zoom,6,2020-01-09
33,38,slack,13,2020-01-09
33,18,zoom,3,2020-01-09
33,32,zoom,1,2020-01-09
33,95,zoom,2,2020-01-09
33,84,slack,9,2020-01-09
33,38,slack,5,2020-01-09
33,30,slack,7,2020-01-09
33,64,zoom,1,2020-01-09
33,48,slack,6,2020-01-09
33,3,zoom,1,2020-01-09
33,36,email,0,2020-01-09
33,31,slack,14,2020-01-09
33,32,email,1,2020-01-09
33,96,zoom,5,2020-01-09
33,31,email,2,2020-01-09
33,47,slack,10,2020-01-09
33,35,slack,9,2020-01-09
33,33,zoom,3,2020-01-09
33,75,slack,10,2020-01-09
33,36,email,3,2020-01-09
33,27,email,3,2020-01-09
34,28,slack,14,2020-01-09
34,34,email,2,2020-01-09
34,23,zoom,4,2020-01-09
34,50,email,3,2020-01-09
34,3,email,0,2020-01-09
35,39,email,6,2020-01-09
35,29,email,5,2020-01-09
35,2,email,7,2020-01-09
35,85,email,8,2020-01-09
35,87,slack,10,2020-01-09
35,37,zoom,3,2020-01-09
35,39,email,5,2020-01-09
35,92,email,4,2020-01-09
35,52,slack,14,2020-01-09
35,45,slack,16,2020-01-09
36,30,email,5,2020-01-09
36,35,slack,11,2020-01-09
36,35,slack,14,2020-01-09
37,50,email,7,2020-01-09
37,38,email,5,2020-01-09
37,31,slack,3,2020-01-09
37,39,slack,4,2020-01-09
37,45,slack,8,2020-01-09
37,68,zoom,5,2020-01-09
37,36,zoom,0,2020-01-09
37,35,zoom,2,2020-01-09
37,30,slack,5,2020-01-09
37,39,zoom,3,2020-01-09
37,32,slack,7,2020-01-09
37,29,zoom,4,2020-01-09
37,36,zoom,4,2020-01-09
37,45,email,4,2020-01-09
38,29,zoom,0,2020-01-09
39,75,email,5,2020-01-09
39,36,slack,15,2020-01-09
39,38,email,4,2020-01-09
39,31,email,4,2020-01-09
39,59,email,4,2020-01-09
39,30,email,1,2020-01-09
39,38,zoom,3,2020-01-09
39,31,slack,23,2020-01-09
39,38,email,1,2020-01-09
39,37,zoom,2,2020-01-09
39,54,email,3,2020-01-09
40,55,zoom,3,2020-01-09
40,66,zoom,2,2020-01-09
40,66,email,4,2020-01-09
40,46,zoom,1,2020-01-09
40,32,zoom,3,2020-01-09
40,50,slack,11,2020-01-09
40,54,zoom,2,2020-01-09
40,58,zoom,3,2020-01-09
40,54,email,4,2020-01-09
40,72,zoom,3,2020-01-09
40,17,slack,14,2020-01-09
40,86,slack,18,2020-01-09
40,56,email,7,2020-01-09
40,4,slack,16,2020-01-09
40,32,email,5,2020-01-09
40,15,slack,10,2020-01-09
40,46,slack,22,2020-01-09
40,24,zoom,4,2020-01-09
40,44,email,3,2020-01-09
40,50,zoom,3,2020-01-09
41,58,zoom,2,2020-01-09
41,59,email,1,2020-01-09
41,40,slack,4,2020-01-09
41,94,zoom,4,2020-01-09
42,57,slack,13,2020-01-09
42,22,zoom,1,2020-01-09
42,44,zoom,2,2020-01-09
42,51,email,2,2020-01-09
42,22,zoom,3,2020-01-09
42,43,zoom,1,2020-01-09
43,48,email,2,2020-01-09
43,26,zoom,0,2020-01-09
43,49,zoom,1,2020-01-09
43,65,email,4,2020-01-09
43,54,email,6,2020-01-09
43,59,zoom,0,2020-01-09
43,58,email,7,2020-01-09
43,49,zoom,2,2020-01-09
43,56,zoom,0,2020-01-09
43,45,slack,14,2020-01-09
43,48,zoom,0,2020-01-09
43,56,email,2,2020-01-09
43,57,slack,11,2020-01-09
43,53,slack,20,2020-01-09
44,32,slack,5,2020-01-09
44,41,zoom,6,2020-01-09
44,46,zoom,1,2020-01-09
44,55,email,1,2020-01-09
44,89,email,4,2020-01-09
44,56,email,2,2020-01-09
44,32,zoom,6,2020-01-09
44,43,email,5,2020-01-09
44,16,email,1,2020-01-09
44,44,slack,6,2020-01-09
44,45,email,1,2020-01-09
44,89,slack,10,2020-01-09
45,93,slack,9,2020-01-09
45,52,email,3,2020-01-09
45,25,email,4,2020-01-09
45,58,zoom,9,2020-01-09
45,47,email,3,2020-01-09
45,44,email,4,2020-01-09
45,49,email,7,2020-01-09
45,54,email,2,2020-01-09
45,58,zoom,3,2020-01-09
45,8,email,2,2020-01-09
46,24,zoom,0,2020-01-09
46,4,email,5,2020-01-09
46,25,zoom,3,2020-01-09
47,49,zoom,4,2020-01-09
47,53,zoom,10,2020-01-09
47,19,slack,11,2020-01-09
47,41,email,3,2020-01-09
47,53,email,4,2020-01-09
47,46,email,1,2020-01-09
47,54,zoom,1,2020-01-09
47,39,email,4,2020-01-09
47,23,slack,13,2020-01-09
48,49,zoom,10,2020-01-09
48,58,email,3,2020-01-09
48,57,zoom,3,2020-01-09
48,48,zoom,0,2020-01-09
48,65,zoom,2,2020-01-09
48,48,zoom,6,2020-01-09
48,43,zoom,4,2020-01-09
48,50,email,1,2020-01-09
48,56,zoom,1,2020-01-09
48,2,slack,4,2020-01-09
48,31,slack,7,2020-01-09
49,48,zoom,0,2020-01-09
49,47,slack,3,2020-01-09
49,13,slack,3,2020-01-09
49,13,slack,11,2020-01-09
49,52,zoom,0,2020-01-09
49,53,zoom,1,2020-01-09
49,13,slack,4,2020-01-09
49,40,zoom,2,2020-01-09
49,13,email,2,2020-01-09
49,44,zoom,2,2020-01-09
50,43,email,0,2020-01-09
50,54,zoom,6,2020-01-09
50,4,slack,13,2020-01-09
50,86,slack,6,2020-01-09
50,91,zoom,8,2020-01-09
50,17,zoom,2,2020-01-09
50,52,slack,6,2020-01-09
50,50,email,1,2020-01-09
50,86,slack,10,2020-01-09
50,43,email,4,2020-01-09
50,59,zoom,3,2020-01-09
50,44,zoom,4,2020-01-09
51,86,slack,13,2020-01-09
51,31,slack,11,2020-01-09
51,55,email,3,2020-01-09
51,56,email,4,2020-01-09
51,59,zoom,1,2020-01-09
51,35,slack,18,2020-01-09
51,54,email,2,2020-01-09
51,50,zoom,4,2020-01-09
52,51,zoom,5,2020-01-09
52,54,email,0,2020-01-09
52,62,zoom,1,2020-01-09
52,45,email,1,2020-01-09
52,75,email,2,2020-01-09
52,53,email,0,2020-01-09
52,50,zoom,6,2020-01-09
52,62,email,4,2020-01-09
52,59,zoom,1,2020-01-09
52,46,email,0,2020-01-09
52,45,email,1,2020-01-09
52,52,zoom,3,2020-01-09
52,5,slack,15,2020-01-09
52,59,zoom,3,2020-01-09
52,41,slack,8,2020-01-09
52,50,zoom,4,2020-01-09
52,62,email,1,2020-01-09
53,54,slack,5,2020-01-09
53,49,email,1,2020-01-09
53,50,slack,4,2020-01-09
53,53,zoom,1,2020-01-09
53,48,zoom,1,2020-01-09
54,41,email,2,2020-01-09
